timestamp,event_type,session_start,round_number,round_start_time,round_end_time,round_duration_sec,round_distance_m,battery_start_pct,battery_end_pct,battery_drain_pct,total_distance_m,session_uptime_sec,cancel_reason,snapshot_path,notes
2026-04-08 11:25:52,NAV_COMPLETED,20260408_105524,18,2026-04-08 11:23:51,2026-04-08 11:25:52,120.5,0.000,97.7,97.4,0.30,0.000,1827.5,,,
2026-04-08 11:25:52,NAV_STARTED,20260408_105524,19,2026-04-08 11:25:52,,,,97.4,97.4,,0.000,1827.8,,,
2026-04-08 11:25:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,97.4,2.60,0.000,1830.3,,,Rounds completed: 19  |  Active goals: 5  |  Session drain: 2.60%
2026-04-08 11:26:10,NAV_COMPLETED,20260408_105524,19,2026-04-08 11:25:52,2026-04-08 11:26:10,18.5,0.000,97.4,97.4,0.00,0.000,1846.3,,,
2026-04-08 11:26:13,NAV_STARTED,20260408_105524,20,2026-04-08 11:26:13,,,,97.4,97.4,,0.000,1848.6,,,
2026-04-08 11:26:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,97.3,2.70,0.000,1860.3,,,Rounds completed: 20  |  Active goals: 5  |  Session drain: 2.70%
2026-04-08 11:26:52,NAV_COMPLETED,20260408_105524,20,2026-04-08 11:26:13,2026-04-08 11:26:52,39.5,0.000,97.4,97.3,0.10,0.000,1888.1,,,
2026-04-08 11:26:53,NAV_STARTED,20260408_105524,21,2026-04-08 11:26:53,,,,97.3,97.3,,0.000,1888.5,,,
2026-04-08 11:26:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,97.3,2.70,0.000,1890.3,,,Rounds completed: 21  |  Active goals: 5  |  Session drain: 2.70%
2026-04-08 11:27:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,97.2,2.80,0.000,1920.3,,,Rounds completed: 21  |  Active goals: 5  |  Session drain: 2.80%
2026-04-08 11:27:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,97.1,2.90,0.000,1950.3,,,Rounds completed: 21  |  Active goals: 5  |  Session drain: 2.90%
